trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243800,0.987689
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243400,0.987253
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243400,0.987245
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243500,0.97481
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243600,0.974329
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243700,0.974329
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243400,0.961866
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243700,0.948496
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243200,0.88935
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243300,0.88935
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243300,0.874984
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.861967
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243300,0.84656
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243200,0.836599
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.821822
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.821822
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243700,0.820283
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.813187
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.813187
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.796824
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.789411
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.754753
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.738948
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.687847
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243300,0.630927
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.630146
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.620933
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243800,0.613384
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.601162
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.594387
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G245200,0.557696
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244200,0.520458
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.49652
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.49652
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.49346
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.49346
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.486516
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.486516
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243700,0.484639
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244200,0.478974
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.470327
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.470327
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.467119
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.467119
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243200,0.464351
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.461562
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.457446
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.457446
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244200,0.456152
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243700,0.438789
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.436096
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243700,0.430745
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243900,0.419142
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G244000,0.419142
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243800,0.408134
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243700,0.402811
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243800,0.400573
TG(14:0_18:3_18:3),LIN,individual,6:58364934,6,58364934,1.258093e-13,SORBI_3006G243700,0.400394
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243400,1
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243800,0.975774
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243500,0.962462
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243600,0.961364
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243700,0.961364
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243700,0.934659
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243200,0.876503
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243300,0.876503
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243300,0.861142
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243900,0.850737
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243300,0.83061
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243200,0.824635
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243900,0.812272
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G244000,0.812272
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243900,0.803759
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G244000,0.803759
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G244000,0.800014
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G244000,0.786603
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G244000,0.728615
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243700,0.683282
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243300,0.621384
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243900,0.619216
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243800,0.605999
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243400,0.52582
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G244200,0.506374
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243200,0.472336
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G244200,0.465027
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243900,0.462069
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243900,0.460391
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G244200,0.458884
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243900,0.445188
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243900,0.427054
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G245200,0.417354
TG(14:0_18:3_18:3),LIN,individual,6:58390422,6,58390422,1.390747e-13,SORBI_3006G243900,0.403438
TG(14:0_18:3_18:3),LIN,individual,6:58380742,6,58380742,1.423614e-13,SORBI_3006G243700,1
TG(14:0_18:3_18:3),LIN,individual,6:58386847,6,58386847,1.423614e-13,SORBI_3006G243700,1
TG(14:0_18:3_18:3),LIN,individual,6:58386847,6,58386847,1.423614e-13,SORBI_3006G243700,1
TG(14:0_18:3_18:3),LIN,individual,6:58380742,6,58380742,1.423614e-13,SORBI_3006G243800,0.987718
TG(14:0_18:3_18:3),LIN,individual,6:58386847,6,58386847,1.423614e-13,SORBI_3006G243800,0.987718
TG(14:0_18:3_18:3),LIN,individual,6:58380742,6,58380742,1.423614e-13,SORBI_3006G243600,0.97439
TG(14:0_18:3_18:3),LIN,individual,6:58380742,6,58380742,1.423614e-13,SORBI_3006G243700,0.97439
TG(14:0_18:3_18:3),LIN,individual,6:58386847,6,58386847,1.423614e-13,SORBI_3006G243600,0.97439
TG(14:0_18:3_18:3),LIN,individual,6:58386847,6,58386847,1.423614e-13,SORBI_3006G243700,0.97439
TG(14:0_18:3_18:3),LIN,individual,6:58380742,6,58380742,1.423614e-13,SORBI_3006G243400,0.961369
TG(14:0_18:3_18:3),LIN,individual,6:58386847,6,58386847,1.423614e-13,SORBI_3006G243400,0.961369
TG(14:0_18:3_18:3),LIN,individual,6:58380742,6,58380742,1.423614e-13,SORBI_3006G243500,0.949834
TG(14:0_18:3_18:3),LIN,individual,6:58386847,6,58386847,1.423614e-13,SORBI_3006G243500,0.949834
TG(14:0_18:3_18:3),LIN,individual,6:58380742,6,58380742,1.423614e-13,SORBI_3006G243700,0.948617
TG(14:0_18:3_18:3),LIN,individual,6:58386847,6,58386847,1.423614e-13,SORBI_3006G243700,0.948617
TG(14:0_18:3_18:3),LIN,individual,6:58380742,6,58380742,1.423614e-13,SORBI_3006G243200,0.889605
TG(14:0_18:3_18:3),LIN,individual,6:58380742,6,58380742,1.423614e-13,SORBI_3006G243300,0.889605
TG(14:0_18:3_18:3),LIN,individual,6:58386847,6,58386847,1.423614e-13,SORBI_3006G243200,0.889605
TG(14:0_18:3_18:3),LIN,individual,6:58386847,6,58386847,1.423614e-13,SORBI_3006G243300,0.889605
TG(14:0_18:3_18:3),LIN,individual,6:58380742,6,58380742,1.423614e-13,SORBI_3006G243300,0.87527
