trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042200,0.975016
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042200,0.972165
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042700,0.936348
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042200,0.931423
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042200,0.925819
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042200,0.892627
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042600,0.867506
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042600,0.859542
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041700,0.769575
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041800,0.769575
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041900,0.769575
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041900,0.76917
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041800,0.767437
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041800,0.766235
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041800,0.764801
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042700,0.760106
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041800,0.759585
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042700,0.75796
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041800,0.755019
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042400,0.754949
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041800,0.751225
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042600,0.749963
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042700,0.74532
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042800,0.744349
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042901,0.744193
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042800,0.741617
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041800,0.728157
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G040500,0.711661
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G040500,0.704921
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G041700,0.625456
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G045300,0.520391
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G042700,0.517945
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G045300,0.513791
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G045300,0.511545
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G045300,0.511381
TG(18:2_18:3_20:3),LIN,individual,1:3152951,1,3152951,2.969696e-09,SORBI_3001G045300,0.510804
